1	4502297
2	1873672
3	1263159
4	948548
5	771295
6	637694
7	545328
8	469670
9	419263
10	375993
11	334210
12	311335
13	284182
14	263419
15	243018
16	228300
17	214059
18	197792
19	189524
20	182303
21	170840
22	161013
23	155229
24	145280
25	142167
26	135230
27	129940
28	126061
29	119513
30	116721
31	113175
32	110405
33	105405
34	102592
35	100247
36	97295
37	92842
38	91867
39	89807
40	86824
41	84803
42	84401
43	82619
44	79005
45	77339
46	76311
47	74933
48	73365
49	71849
50	70862
51	69560
52	68667
53	66706
54	66569
55	64611
56	63984
57	64645
58	62770
59	60952
60	61026
61	59306
62	58832
63	58128
64	56614
65	56325
66	56319
67	55119
68	54118
69	54809
70	54151
71	54230
72	53949
73	52700
74	52022
75	50730
76	49950
77	49759
78	49719
79	48506
80	49364
81	48438
82	48296
83	48487
84	48213
85	46777
86	47988
87	47524
88	47075
89	47331
90	47443
91	46783
92	46557
93	46021
94	44918
95	44570
96	46232
97	44624
98	44595
99	45380
100	45256
101	45452
102	45655
103	44975
104	44901
105	45702
106	44038
107	44946
108	22380
