#Time	LowerQ	Median	UpperQ
299	8020	32300	125000
300	8010	32100	125000
301	8010	31400	125000
302	8000	31100	125000
303	7990	30900	125000
304	7990	30800	125000
305	7990	30700	125000
306	7990	30600	125000
307	7980	30300	125000
308	7970	30200	125000
309	7970	30000	125000
310	7970	29600	125000
311	7950	29200	125000
313	7940	28900	125000
314	7930	28800	125000
315	7930	28400	125000
316	7930	28400	125000
317	7930	27900	125000
318	7920	27900	125000
319	7910	27700	125000
320	7880	27200	125000
321	7880	26900	125000
322	7870	26800	125000
323	7870	26700	125000
324	7860	26100	125000
325	7860	25800	125000
326	7860	25700	125000
327	7860	25500	125000
328	7860	25200	125000
329	7860	24900	125000
330	7860	24600	125000
331	7860	24600	125000
332	7850	24300	125000
333	7830	24000	125000
334	7820	23900	125000
335	7820	23600	125000
336	7820	23500	125000
337	7810	23200	125000
338	7800	22900	125000
339	7800	22800	125000
340	7800	22800	125000
341	7800	22400	125000
342	7800	22300	125000
343	7800	22300	125000
344	7800	22100	125000
345	7790	21800	125000
346	7790	21800	125000
347	7780	21500	125000
348	7770	21100	125000
349	7770	21000	125000
350	7770	20800	125000
351	7770	20800	125000
352	7770	20600	125000
353	7740	20400	125000
354	7740	20100	125000
355	7740	20100	125000
356	7740	19900	125000
357	7730	19800	125000
358	7730	19500	125000
359	7670	19200	125000
360	7650	19000	125000
361	7650	18700	125000
362	7650	18700	125000
363	7640	18500	125000
364	7630	18400	125000
365	7630	18200	125000
366	7630	18100	125000
367	7620	17900	125000
368	7620	17900	125000
369	7610	17800	125000
370	7610	17700	125000
372	7610	17500	125000
373	7610	17400	125000
374	7610	17300	125000
375	7600	17000	125000
376	7570	17000	125000
377	7570	16900	125000
378	7570	16800	125000
379	7560	16600	125000
381	7560	16500	125000
382	7560	16400	125000
383	7550	16300	125000
384	7540	16300	125000
385	7530	16100	125000
386	7520	16000	125000
387	7520	16000	125000
388	7520	15900	125000
389	7490	15700	125000
390	7490	15700	125000
392	7470	15600	125000
393	7470	15200	125000
394	7470	15100	125000
395	7470	15000	125000
396	7470	14900	125000
397	7470	14900	125000
398	7460	14800	125000
399	7450	14700	125000
400	7450	14600	125000
401	7450	14500	125000
402	7450	14400	125000
403	7450	14400	125000
404	7410	14100	125000
405	7400	13900	125000
407	7390	13900	125000
408	7390	13800	125000
409	7380	13700	125000
410	7380	13700	125000
411	7360	13400	125000
412	7360	13400	125000
413	7310	13100	125000
414	7310	13000	125000
416	7290	12800	125000
417	7290	12800	125000
418	7290	12600	125000
419	7260	12400	125000
420	7150	12200	125000
421	7100	12000	125000
422	7100	11900	125000
425	7090	11900	125000
427	7050	11700	125000
428	7050	11200	125000
429	7050	11200	125000
430	7030	11000	125000
431	6980	10600	125000
432	6940	10300	125000
433	6940	10200	125000
434	6920	10100	125000
435	6920	9880	125000
436	6920	9450	125000
437	6910	9050	125000
438	6910	8810	125000
439	6910	8680	125000
440	6840	8600	125000
441	6830	8520	125000
442	6830	8510	125000
443	6830	8510	125000
444	6830	8490	125000
445	6820	8440	125000
446	6820	8440	125000
447	6820	8410	125000
448	6810	8400	125000
449	6810	8390	125000
450	6810	8370	125000
451	6810	8370	125000
452	6640	8340	125000
453	6640	8340	125000
454	6640	8340	125000
455	6470	8320	125000
456	6470	8320	125000
458	6470	8300	125000
460	6500	8300	125000
461	6470	8290	125000
462	6470	8290	125000
464	6470	8290	125000
465	6500	8290	125000
466	6500	8280	125000
468	6500	8280	125000
469	6330	8280	125000
472	6280	8270	125000
473	6280	8270	125000
474	6230	8270	125000
477	5880	8270	125000
478	5820	8260	125000
479	5820	8250	125000
480	5820	8250	125000
482	5820	8250	125000
483	5750	8240	125000
484	5750	8240	125000
485	5750	8240	125000
487	5700	8230	125000
488	5700	8230	125000
489	5690	8230	125000
490	5690	8220	125000
491	5660	8220	125000
492	5630	8220	125000
493	5630	8210	125000
494	5590	8210	125000
496	5590	8200	125000
498	5590	8200	125000
499	5590	8200	125000
500	5460	8190	125000
501	5320	8190	125000
502	5320	8190	125000
504	5460	8190	125000
505	5320	8190	125000
506	5320	8190	125000
507	5320	8190	125000
508	5320	8190	125000
509	5310	8190	125000
510	5310	8180	125000
511	5310	8180	125000
512	5310	8180	125000
513	5280	8180	125000
515	5280	8180	125000
516	5280	8170	125000
517	5280	8170	125000
518	5310	8170	125000
519	5310	8170	125000
520	5310	8170	125000
521	5280	8150	125000
523	5180	8150	125000
524	5180	8150	125000
527	5180	8140	125000
529	5020	8130	125000
530	5280	8140	125000
531	5310	8140	125000
532	5310	8140	125000
533	5180	8130	125000
534	4960	8130	125000
536	4810	8130	125000
537	4960	8130	125000
538	5020	8130	125000
539	5280	8130	125000
540	5180	8130	125000
541	5020	8130	125000
542	5020	8130	125000
543	5020	8130	125000
546	5020	8120	125000
547	4770	8110	125000
548	3770	8110	125000
550	3770	8110	125000
551	3770	8110	125000
552	3310	8100	125000
553	3130	8100	125000
555	2330	8090	125000
556	2060	8090	125000
557	2010	8090	125000
558	2010	8090	125000
559	1950	8090	125000
563	1950	8080	125000
564	1780	8080	125000
565	1780	8070	125000
566	2010	8080	125000
567	1950	8070	125000
568	1950	8070	125000
569	1950	8070	125000
570	1950	8070	125000
571	1950	8060	125000
572	2060	8070	125000
573	2330	8070	125000
574	2010	8060	125000
575	2060	8060	125000
576	2330	8070	125000
577	2800	8070	125000
578	2800	8070	125000
579	3130	8070	125000
580	2800	8070	115000
581	2800	8060	115000
582	2800	8060	113000
583	2800	8060	113000
584	3130	8060	104000
585	3310	8060	104000
586	2800	8060	103000
587	3310	8060	73300
588	3410	8060	73300
589	3410	8060	73300
590	3310	8060	66100
591	3310	8060	64100
593	3310	8060	58600
594	3310	8060	58600
595	3310	8060	58600
596	3310	8060	58600
598	2330	8050	50700
599	2800	8050	49000
600	2800	8050	49000
601	3310	8050	49000
605	3310	8050	49000
607	3310	8050	43700
608	3410	8050	43700
609	3410	8050	43700
610	3480	8050	43700
611	3410	8050	43700
612	3310	8050	42100
613	3410	8050	42100
614	3480	8050	42100
616	3410	8050	37500
617	3310	8050	34700
618	3410	8050	34700
619	3500	8050	34700
620	3480	8050	34200
622	3480	8050	34200
623	3410	8050	32100
624	3410	8040	32100
625	3480	8040	30800
626	3500	8050	30800
627	3500	8040	30800
628	3500	8040	30800
629	3600	8040	30800
632	4440	8050	30600
633	4770	8050	30600
634	4770	8040	30600
635	4770	8040	30600
637	4770	8040	30600
638	4810	8040	30600
639	4960	8040	30600
640	4960	8040	30600
643	4810	8040	29300
646	4810	8040	29300
647	4960	8040	29300
648	4960	8040	29300
649	4960	8040	29300
650	5020	8040	28900
651	5020	8040	28900
654	5180	8040	28900
655	5180	8040	28900
656	5180	8040	28900
657	5280	8040	28900
658	5310	8040	28900
659	5310	8040	28900
660	5320	8040	29300
662	5460	8040	29300
663	5460	8040	29300
664	5460	8040	29300
665	5460	8040	29300
666	5460	8040	28900
668	5590	8040	28200
669	5590	8040	28200
670	5590	8040	27900
672	5590	8040	27900
673	5490	8040	27900
675	5590	8040	27900
678	5590	8040	27900
680	5490	8040	26100
681	5590	8030	26100
682	5590	8030	26100
683	5590	8030	26100
685	5590	8030	26100
686	5590	8030	26100
688	5590	8030	26100
689	5630	8030	26100
694	5630	8030	26100
695	5630	8030	25200
700	5630	8030	25200
701	5630	8030	25200
702	5660	8030	25200
704	5630	8030	25000
705	5630	8030	25000
706	5660	8030	25000
708	5660	8030	25000
710	5660	8020	23500
713	5660	8020	23500
714	5660	8020	23500
715	5660	8020	23500
716	5660	8020	23500
717	5660	8020	23500
721	5660	8020	22900
722	5660	8020	22900
723	5660	8020	22900
724	5660	8020	22900
725	5690	8020	22900
726	5690	8020	22900
727	5690	8010	22900
731	5690	8010	22900
732	5700	8020	22900
733	5720	8020	22900
735	5720	8020	22900
740	5730	8020	22900
742	5720	8020	22900
744	5720	8020	22900
748	5720	8010	22800
756	5720	8010	22800
760	5720	8010	22800
761	5720	8010	22400
762	5720	8010	22400
772	5720	8010	22000
775	5700	8010	21500
776	5720	8010	21500
778	5730	8010	21500
780	5730	8010	21500
781	5750	8010	21500
784	5730	8010	20800
785	5720	8010	20100
791	5720	8010	20000
792	5700	8000	20000
795	5700	8000	20000
797	5700	8000	20000
799	5700	8000	20000
802	5700	8000	20000
808	5700	8000	20000
810	5700	8000	20000
813	5700	8000	20000
816	5700	8000	19700
817	5700	8000	19400
819	5700	8000	19400
822	5700	8000	19400
823	5720	8000	19400
827	5720	8000	19400
828	5720	8000	18800
834	5720	8000	18500
837	5700	8000	18200
839	5700	8000	18200
840	5700	7990	17800
843	5720	8000	17800
844	5720	7990	17800
845	5720	7990	17800
846	5720	7990	17800
851	5720	7990	17800
854	5720	7990	17800
856	5720	7990	17800
863	5720	7990	17800
865	5720	7990	17300
868	5720	7990	17000
870	5720	7990	17000
871	5720	7990	17000
874	5700	7990	17000
881	5700	7990	16900
883	5700	7990	16900
885	5700	7990	16500
886	5700	7990	16500
887	5690	7990	16400
892	5690	7990	16400
893	5690	7990	16400
895	5690	7990	16400
897	5700	7990	16400
903	5720	7990	16400
911	5730	7990	16400
915	5730	7990	16300
916	5730	7990	16300
919	5730	7990	16300
921	5750	7990	16300
923	5750	7990	16300
929	5820	7990	16300
937	5820	7990	15400
941	5820	7990	15400
956	5820	7990	15200
957	5820	7990	15200
961	5850	7990	15200
963	5850	7990	15200
967	5850	7990	15100
969	5850	7990	15100
972	5850	7990	14900
975	5850	7990	14900
978	5880	7990	14900
983	5880	7990	14900
987	5880	7990	14900
991	5880	7990	14900
992	5880	7990	14900
993	5880	7990	14900
995	5880	7980	14800
1000	5880	7980	14800
1010	5880	7980	14800
1020	6250	7980	14400
1030	6230	7980	13900
1050	6280	7980	13800
1060	6330	7980	13700
1070	6330	7980	13700
1080	6330	7980	13300
1090	6330	7980	13200
1100	6370	7980	13200
1110	6370	7980	13200
1120	6390	7980	13100
1140	6330	7980	12900
1150	6280	7980	12800
1160	6280	7980	12600
1170	6370	7980	12500
1180	6370	7980	12500
1190	6390	7980	12300
1200	6370	7980	12300
1220	6370	7980	12300
1240	6370	7980	12200
1270	6330	7980	12200
1280	6450	7980	12100
1320	6470	7980	12000
1340	6470	7980	11900
1350	6470	7980	11900
1360	6500	7980	11900
1370	6530	7980	11900
1390	6500	7980	11600
1400	6500	7980	11200
1410	6530	7980	11200
1420	6610	7980	11200
1430	6610	7980	11200
1450	6610	7970	11200
1460	6700	7980	11200
1480	6700	7980	11100
1500	6730	7980	11100
1520	6730	7980	11000
1530	6700	7980	11000
1540	6730	7980	11000
1570	6730	7980	10800
1580	6730	7980	10600
1590	6730	7980	10800
1600	6740	7980	10600
1610	6740	7980	10600
1620	6760	7980	10600
1630	6820	7980	10600
1640	6830	7980	10400
1670	6830	7980	10200
1710	6820	7980	10100
1720	6820	7980	9980
1740	6820	7980	9980
1760	6830	7980	9980
1770	6820	7980	9750
1790	6820	7980	9710
1800	6820	7980	9660
1810	6820	7980	9660
1820	6820	7980	9630
1830	6820	7970	9630
1840	6820	7970	9540
1850	6820	7970	9480
1870	6820	7970	9540
1880	6830	7970	9540
1890	6900	7980	9630
1900	6870	7980	9630
1910	6900	7980	9630
1940	6900	7980	9630
1950	6900	7980	9630
1960	6900	7980	9630
1970	6900	7980	9630
2020	6900	7980	9630
2040	6910	7980	9630
2080	6910	7980	9630
2140	6910	7980	9650
2160	6930	7980	9650
2180	6930	7980	9630
2200	6910	7980	9630
2220	6910	7980	9600
2230	6930	7980	9600
2260	6960	7980	9540
2280	6960	7980	9540
2330	6960	7980	9540
2380	6960	7980	9540
2410	7000	7980	9550
2430	7000	7980	9540
2470	7000	7980	9540
2520	6960	7980	9480
2560	7000	7980	9480
2660	6960	7980	9480
2690	7000	7980	9480
2730	7000	7980	9480
2740	6960	7980	9430
2880	6960	7980	9380
2890	7000	7980	9430
2920	7000	7980	9430
2930	6960	7980	9380
2940	6960	7980	9370
3170	6960	7980	9370
3270	6960	7980	9370
3340	6960	7980	9370
3350	7000	7980	9380
3410	7000	7980	9380
3420	7000	7980	9380
3440	7020	7980	9380
3460	7020	7980	9430
3500	7020	7980	9430
3530	7020	7980	9430
3550	7020	7980	9430
3560	7020	7980	9430
3580	7020	7980	9480
3620	7020	7980	9430
3630	7040	7980	9480
3650	7020	7980	9480
3670	7040	7980	9540
3690	7020	7980	9540
3730	7020	7980	9540
3860	7020	7980	9540
3990	7020	7980	9540
4140	7040	7980	9540
4160	7020	7980	9540
4190	7040	7980	9550
4230	7040	7980	9550
4240	7050	7980	9550
4260	7050	7990	9600
4300	7050	7990	9600
4330	7050	7990	9600
4430	7050	7990	9600
4590	7050	7990	9600
4610	7040	7990	9600
4630	7040	7990	9630
4780	7020	7990	9600
4840	7000	7990	9600
4870	7020	7990	9630
4950	7000	7990	9630
5010	7000	7990	9630
5030	7000	7980	9630
5050	7000	7990	9630
5090	7020	7990	9630
5120	7020	7990	9630
5130	7040	7990	9630
5180	7020	7990	9630
5210	7040	7990	9630
5220	7040	7990	9630
5250	7040	7990	9630
5300	7040	7990	9630
5310	7020	7990	9630
5320	7020	7990	9630
5340	7020	7990	9630
5360	7020	7990	9630
5370	7020	7990	9630
5390	7020	7990	9630
5410	7020	7990	9630
5420	7020	7990	9630
5460	7040	7990	9650
5480	7040	7990	9650
5510	7020	7990	9650
5530	7020	7990	9650
5740	7020	7990	9650
5780	7020	7990	9650
5830	7000	7990	9630
5880	7020	7990	9650
5890	7020	7990	9650
5990	7000	7990	9630
6130	7000	7990	9630
6150	7000	7990	9630
6160	7000	7990	9630
6170	7020	7990	9630
6260	7000	7990	9630
6270	7000	7990	9630
6410	7000	7990	9630
6580	7020	7990	9650
6610	7020	7990	9650
6720	7020	7990	9650
6740	7040	7990	9660
6760	7050	7990	9750
6770	7050	7990	9750
6810	7050	7990	9920
6820	7050	7990	9920
6840	7050	7990	9920
6860	7050	8000	9980
6920	7050	8000	10100
6950	7050	8000	10100
7000	7050	8000	10100
7020	7070	8000	10200
7040	7070	8000	10200
7110	7070	8000	10200
7250	7070	8000	10200
7330	7070	8000	10200
7350	7050	8000	10100
7480	7020	8000	10100
7490	7020	8000	10100
7510	7020	8000	10200
7530	7020	8000	10200
7590	7020	8000	10300
7610	7020	8000	10300
7640	7020	8000	10300
7680	7020	8000	10300
7720	7020	8000	10200
7740	7000	8000	10200
7830	7000	7990	10200
8020	7020	8000	10300
8070	7020	7990	10300
8110	7020	7990	10500
8120	7050	8000	10500
8150	7050	7990	10500
8190	7050	7990	10500
8280	7050	7990	10500
8700	7020	7990	10500
8810	7050	7990	10800
8870	7070	7990	10800
8920	7080	7990	10800
8930	7120	8000	10800
9040	7140	8000	10800
9060	7140	8000	11000
9080	7140	8000	11300
9100	7200	8000	11300
9170	7200	8000	11300
9190	7200	8000	11300
9280	7200	8000	11300
9310	7200	8000	11600
9360	7200	8000	11700
9400	7200	8000	11700
9410	7200	8010	11700
9420	7200	8010	11700
9440	7200	8010	11700
9450	7200	8010	11700
9510	7200	8010	11700
9580	7200	8010	11700
9600	7200	8010	11800
9610	7140	8010	11900
9690	7140	8010	11900
9710	7120	8010	11900
9740	7120	8010	11900
9770	7050	8010	12000
9810	7050	8010	12000
9830	7050	8010	12000
9840	7050	8010	12000
9850	7050	8010	12000
9860	7050	8010	12000
9880	7020	8010	12000
9900	7020	8010	12000
9910	7000	8010	12000
10000	6930	8010	12000
10100	6900	8010	12000
10200	6580	8010	12000
10300	5960	8010	12000
10400	5800	8000	12000
10500	5750	8000	12000
10600	5750	8000	12000
10800	5720	8000	12000
10900	5690	8000	12000
11000	5690	8000	12000
11100	5690	8000	12000
11200	5650	8000	12000
11300	5650	8000	12000
11500	5690	8000	12000
11600	5720	8000	12000
11800	5580	8000	11900
11900	5720	8000	11900
12000	5800	8000	11900
12100	5800	8000	11800
12200	5800	8000	11800
12300	5800	8000	11800
12400	5910	8000	11800
12500	5930	8000	11800
12600	5940	8000	11800
12700	5940	8010	11800
12800	6610	8010	11800
12900	6930	8010	11800
13000	7000	8010	11800
13100	7050	8010	11800
13200	7120	8010	11700
13300	7140	8010	11700
13400	7240	8010	11700
13500	7340	8020	11700
13600	7350	8020	11700
13700	7390	8020	11700
13800	7430	8020	11700
13900	7430	8020	11700
14000	7450	8020	11700
14100	7490	8020	11700
14200	7500	8030	11700
14300	7510	8030	11700
14400	7520	8030	11700
14600	7530	8030	11700
14700	7530	8040	11700
14800	7530	8040	11700
14900	7530	8040	11700
15000	7530	8050	11700
15100	7530	8050	11700
15200	7530	8050	11700
15300	7530	8050	11700
15500	7510	8050	11700
15600	7510	8050	11700
15700	7510	8050	11700
15800	7500	8040	11700
15900	7500	8040	11700
16000	7500	8040	11700
16200	7500	8040	11700
16300	7490	8040	11700
16400	7450	8040	11700
16500	7450	8030	11700
16600	7440	8030	11700
16700	7440	8030	11700
16800	7430	8030	11700
16900	7420	8030	11700
17000	7370	8030	11700
17100	7340	8030	11700
17200	7320	8020	11700
17300	7250	8020	11500
17400	7210	8020	11500
17500	7160	8020	11500
17600	7150	8020	11000
17700	7130	8010	10500
17800	7130	8010	10300
17900	7080	8010	10100
18000	7070	8010	9910
18100	7060	8010	9830
18200	7050	8010	9800
18300	7050	8010	9780
18400	7040	8010	9780
18500	7020	8010	9660
18700	7010	8010	9660
18800	6980	8000	9580
19000	6970	8000	9520
19100	6900	8000	9420
19300	6900	8000	9410
19700	6880	8000	9410
19900	6870	8000	9400
29000	6810	8000	9400
29100	6810	8000	9400
29200	6810	8000	9400
29300	6810	8000	9400
29400	6810	8000	9400
29500	6810	8000	9400
29600	6810	8000	9400
29700	6810	8000	9400
29800	6810	8000	9400
29900	6810	8000	9400
30000	6810	8000	9400
30100	6810	8000	9400
30200	6810	8000	9400
30300	6810	8000	9400
30400	6810	8000	9400
30500	6810	8000	9400
30600	6810	8000	9400
30700	6810	8000	9400
30800	6810	8000	9400
30900	6810	8000	9400
31000	6810	8000	9400
31100	6810	8000	9400
31200	6810	8000	9400
31300	6810	8000	9400
31400	6810	8000	9400
31500	6810	8000	9400
31600	6810	8000	9400
31700	6810	8000	9400
31800	6810	8000	9400
31900	6810	8000	9400
32000	6810	8000	9400
32100	6810	8000	9400
32200	6810	8000	9400
32300	6810	8000	9400
32400	6810	8000	9400
32500	6810	8000	9400
32600	6810	8000	9400
32700	6810	8000	9400
32800	6810	8000	9400
32900	6810	8000	9400
33000	6810	8000	9400
33100	6810	8000	9400
33200	6810	8000	9400
33300	6810	8000	9400
33400	6810	8000	9400
33700	6810	8000	9400
33900	6810	8000	9400
34500	6810	8000	9400
