0	9900
18500	9900
18500	10500
39400	10500

0	1
0.00952	1
0.00952	10500
12500	10500
12500	9310
37400	9310

0	76300
351	76300
351	1400
401	1400
401	10200
39600	10200

0	1
0.0046	1
0.0046	10200
39500	10200

0	708
14.5	708
14.5	10300
39800	10300

0	25400
117	25400
117	9460
36700	9460

0	1
0.0046	1
0.0046	10100
39100	10100

0	94900
436	94900
436	1240
541	1240
541	10600
5260	10600
5260	10400
39900	10400

0	13400
274	13400
274	2270
379	2270
379	10800
12600	10800
12600	9310
37400	9310

0	26900
123	26900
123	9650
37400	9650

0	3770
101	3770
101	12100
6250	12100
6250	7130
11000	7130
11000	10100
38100	10100

0	9280
2890	9280
2890	11900
13400	11900
13400	1
13400	1
13400	12500
38400	12500

0	3840
36.6	3840
36.6	10200
39400	10200

0	1
0.0205	1
0.0205	10700
19800	10700
19800	9660
39100	9660

0	11600
661	11600
661	9880
38300	9880

0	8560
1710	8560
1710	11100
12800	11100
12800	3220
15000	3220
15000	11400
37800	11400

0	9570
6380	9570
6380	10400
39500	10400

0	1
0.00952	1
0.00952	10400
12300	10400
12300	9190
36900	9190

0	9510
11400	9510
11400	10600
39600	10600

0	7890
210	7890
210	10300
39800	10300

0	10400
3250	10400
3250	11700
9730	11700
9730	7000
16700	7000
16700	11100
38900	11100

0	9390
1640	9390
1640	10300
39600	10300

0	10500
19600	10500
19600	9500
38600	9500

0	10000
5340	10000
5340	10500
40400	10500

0	30800
142	30800
142	9250
6270	9250
6270	9920
38000	9920

0	38400
177	38400
177	8660
4750	8660
4750	11500
20100	11500
20100	9540
39200	9540

0	1
0.00952	1
0.00952	10000
38600	10000

0	10500
1600	10500
1600	9600
37300	9600

0	8770
894	8770
894	10100
38700	10100

0	60800
279	60800
279	8850
4960	8850
4960	12700
13400	12700
13400	902
14000	902
14000	12800
39600	12800

0	26200
120	26200
120	9870
38200	9870

0	10500
2790	10500
2790	11600
13700	11600
13700	1
13700	1
13700	12600
38800	12600

0	10400
3800	10400
3800	11900
13700	11900
13700	1090
14400	1090
14400	11700
37900	11700

0	11500
2640	11500
2640	9380
36800	9380

0	22900
105	22900
105	9880
38300	9880

0	11200
994	11200
994	9540
37000	9540

0	92400
425	92400
425	1600
509	1600
509	10100
39100	10100

0	35300
162	35300
162	10100
8830	10100
8830	11800
20600	11800
20600	9280
39200	9280

0	10500
9130	10500
9130	9700
38200	9700

0	93600
430	93600
430	2730
600	2730
600	10200
39200	10200

0	10400
6960	10400
6960	9680
37900	9680

0	12900
736	12900
736	6810
2470	6810
2470	11500
20400	11500
20400	9100
38600	9100

0	10000
12000	10000
12000	5310
15500	5310
15500	11500
38500	11500

0	37800
174	37800
174	9540
11600	9540
11600	10700
40100	10700

0	27800
128	27800
128	9880
38300	9880

0	9830
5240	9830
5240	1810
5850	1810
5850	15500
21400	15500
21400	9000
39400	9000

0	9850
18400	9850
18400	10400
39200	10400

0	11200
1140	11200
1140	10400
12600	10400
12600	4750
15700	4750
15700	11600
39000	11600

0	9810
398	9810
398	9030
2110	9030
2110	14000
11000	14000
11000	1
11000	1
11000	10300
38600	10300

0	55400
255	55400
255	7710
1760	7710
1760	10100
38900	10100

0	6890
184	6890
184	9610
11500	9610
11500	15500
21800	15500
21800	8210
38200	8210
